courseID,courseTitle,courseLink
52723, Exchange Subject D,https://handbook.uts.edu.au/subjects/details/52723.html
52724, Exchange Subject E,https://handbook.uts.edu.au/subjects/details/52724.html
52725, Exchange Subject F,https://handbook.uts.edu.au/subjects/details/52725.html
52726, Exchange Subject G,https://handbook.uts.edu.au/subjects/details/52726.html
52727, Exchange Subject H,https://handbook.uts.edu.au/subjects/details/52727.html
52900, Active Resilience in the Workplace,https://handbook.uts.edu.au/subjects/details/52900.html
52901, Navigating Workplace Conflict,https://handbook.uts.edu.au/subjects/details/52901.html
54000, Citizenship and Communication,https://handbook.uts.edu.au/subjects/details/54000.html
54001, Digital Literacies,https://handbook.uts.edu.au/subjects/details/54001.html
54002, Communicating Difference,https://handbook.uts.edu.au/subjects/details/54002.html
54003, Creative Entrepreneurship,https://handbook.uts.edu.au/subjects/details/54003.html
54004, The Future of Work,https://handbook.uts.edu.au/subjects/details/54004.html
54081, Global Cinema,https://handbook.uts.edu.au/subjects/details/54081.html
54083, Sexing Power,https://handbook.uts.edu.au/subjects/details/54083.html
54091, Professional Internship,https://handbook.uts.edu.au/subjects/details/54091.html
54092, Culture: Plugged and Unplugged,https://handbook.uts.edu.au/subjects/details/54092.html
54094, Environmental Communication,https://handbook.uts.edu.au/subjects/details/54094.html
54098, Becoming Australia,https://handbook.uts.edu.au/subjects/details/54098.html
54401, Studio: Animation Practice,https://handbook.uts.edu.au/subjects/details/54401.html
54402, Studio: Foundations in Animation Design,https://handbook.uts.edu.au/subjects/details/54402.html
54403, Studio: Foundations in Animation Language,https://handbook.uts.edu.au/subjects/details/54403.html
54404, Studio: Narrative Experimentations in Animation,https://handbook.uts.edu.au/subjects/details/54404.html
54405, Studio: Narrative Investigations in Animation,https://handbook.uts.edu.au/subjects/details/54405.html
54406, Context: 2D Animation Introduction,https://handbook.uts.edu.au/subjects/details/54406.html
54407, Context: Animation Character,https://handbook.uts.edu.au/subjects/details/54407.html
54408, Context: Animation Character Rigging Advanced,https://handbook.uts.edu.au/subjects/details/54408.html
54409, Context: Introduction to Hybrid Animation,https://handbook.uts.edu.au/subjects/details/54409.html
54410, Context: Design for 2D and Hybrid Animation,https://handbook.uts.edu.au/subjects/details/54410.html
54411, Context: Design for 3D and Hybrid Animation,https://handbook.uts.edu.au/subjects/details/54411.html
54412, Context: Experimentations for 2D and Hybrid Animation,https://handbook.uts.edu.au/subjects/details/54412.html
54413, Context: Experimentations for 3D and Hybrid Animation,https://handbook.uts.edu.au/subjects/details/54413.html
54414, Studio: Animation Industry Project,https://handbook.uts.edu.au/subjects/details/54414.html
54418, Performance Animation,https://handbook.uts.edu.au/subjects/details/54418.html
54419, Storyboard Development,https://handbook.uts.edu.au/subjects/details/54419.html
54420, Figure Drawing for Animation,https://handbook.uts.edu.au/subjects/details/54420.html
55500, Studio: Advanced Animation Practice,https://handbook.uts.edu.au/subjects/details/55500.html
55501, Studio: Animation Project Pre-production,https://handbook.uts.edu.au/subjects/details/55501.html
55502, Studio: Animation Project/Production,https://handbook.uts.edu.au/subjects/details/55502.html
55990, Honours Theoretical Frameworks,https://handbook.uts.edu.au/subjects/details/55990.html
55993, Honours Research Design,https://handbook.uts.edu.au/subjects/details/55993.html
55994, Honours Project,https://handbook.uts.edu.au/subjects/details/55994.html
570001, Stakeholder Engagement and Storytelling,https://handbook.uts.edu.au/subjects/details/570001.html
570002, Application Implementation with Microsoft Dynamics,https://handbook.uts.edu.au/subjects/details/570002.html
570003, Understanding Communication in Society,https://handbook.uts.edu.au/subjects/details/570003.html
570005, Emergent Communication Practices,https://handbook.uts.edu.au/subjects/details/570005.html
570006, Driving Stakeholder Engagement,https://handbook.uts.edu.au/subjects/details/570006.html
570007," Communicating Risk, Issues, and Crises",https://handbook.uts.edu.au/subjects/details/570007.html
570008, Organisational Storytelling and Engagement,https://handbook.uts.edu.au/subjects/details/570008.html
570009, Contemporary Advertising,https://handbook.uts.edu.au/subjects/details/570009.html
570010, Strategic Campaigns,https://handbook.uts.edu.au/subjects/details/570010.html
570011, Applied Research Methods,https://handbook.uts.edu.au/subjects/details/570011.html
570012, Strategic Communication Project,https://handbook.uts.edu.au/subjects/details/570012.html
570100, Data Ethics and Regulation,https://handbook.uts.edu.au/subjects/details/570100.html
570101, Branding in the Digital World,https://handbook.uts.edu.au/subjects/details/570101.html
570102, Engaging Audiences,https://handbook.uts.edu.au/subjects/details/570102.html
57083, Advanced Journalism,https://handbook.uts.edu.au/subjects/details/57083.html
57085, Digital Journalism and Beyond,https://handbook.uts.edu.au/subjects/details/57085.html
57088, Journalism Studies,https://handbook.uts.edu.au/subjects/details/57088.html
57122, Short Fiction Workshop,https://handbook.uts.edu.au/subjects/details/57122.html
57124, Novel Writing,https://handbook.uts.edu.au/subjects/details/57124.html
57134, Theory and Creative Writing,https://handbook.uts.edu.au/subjects/details/57134.html
57189, Writing Project 2,https://handbook.uts.edu.au/subjects/details/57189.html
57193, Data and Computational Journalism,https://handbook.uts.edu.au/subjects/details/57193.html
57194, Journalism Major Project,https://handbook.uts.edu.au/subjects/details/57194.html
57195, Entrepreneurial Journalism,https://handbook.uts.edu.au/subjects/details/57195.html
57196, International and Transnational Journalism,https://handbook.uts.edu.au/subjects/details/57196.html
57199, Advanced Audio/Visual Journalism,https://handbook.uts.edu.au/subjects/details/57199.html
57203, Information and Knowledge Management Project,https://handbook.uts.edu.au/subjects/details/57203.html
57209, Strategic Communication Project,https://handbook.uts.edu.au/subjects/details/57209.html
57210, Managing Public Communication,https://handbook.uts.edu.au/subjects/details/57210.html
57211, Organisational Communication and Culture,https://handbook.uts.edu.au/subjects/details/57211.html
57213, Understanding and Engaging Audiences,https://handbook.uts.edu.au/subjects/details/57213.html
57214, Stakeholder Engagement,https://handbook.uts.edu.au/subjects/details/57214.html
57215, Strategic Communication and Integration,https://handbook.uts.edu.au/subjects/details/57215.html
57216, Creativity and Innovation in Communication,https://handbook.uts.edu.au/subjects/details/57216.html
57217, Contemporary Advertising Practice,https://handbook.uts.edu.au/subjects/details/57217.html
57218, Emergent Media Practices,https://handbook.uts.edu.au/subjects/details/57218.html
57219, Issue and Crisis Communication,https://handbook.uts.edu.au/subjects/details/57219.html
57220, Corporate and Marketing Communication,https://handbook.uts.edu.au/subjects/details/57220.html
57222, Influence in the Digital World,https://handbook.uts.edu.au/subjects/details/57222.html
57223, Exploring Human Communication: Theories and Practice,https://handbook.uts.edu.au/subjects/details/57223.html
57225, Advanced Creative Entrepreneurship,https://handbook.uts.edu.au/subjects/details/57225.html
57226, Collaborative Media Project,https://handbook.uts.edu.au/subjects/details/57226.html
57227, Curation,https://handbook.uts.edu.au/subjects/details/57227.html
57228, Design Thinking for Communication Professionals,https://handbook.uts.edu.au/subjects/details/57228.html
57229, Story Core: Ethical Production,https://handbook.uts.edu.au/subjects/details/57229.html
57230, Immersive Media,https://handbook.uts.edu.au/subjects/details/57230.html
57231, Advanced Post Production,https://handbook.uts.edu.au/subjects/details/57231.html
57232, Media Law and Accountability,https://handbook.uts.edu.au/subjects/details/57232.html
57233, Creativity and Media Production,https://handbook.uts.edu.au/subjects/details/57233.html
57235, The Business of Screens,https://handbook.uts.edu.au/subjects/details/57235.html
57236, Experiential Media,https://handbook.uts.edu.au/subjects/details/57236.html
57237, Organisational Communication and Culture,https://handbook.uts.edu.au/subjects/details/57237.html
57238, Writing Project,https://handbook.uts.edu.au/subjects/details/57238.html
57239," Writing, Industry and Practice",https://handbook.uts.edu.au/subjects/details/57239.html
57303, Screen Ideas,https://handbook.uts.edu.au/subjects/details/57303.html
57304, The Ethics of Data and AI,https://handbook.uts.edu.au/subjects/details/57304.html
57600, Creative Nonfiction Workshop,https://handbook.uts.edu.au/subjects/details/57600.html
57601, Narrative and Creative Practices,https://handbook.uts.edu.au/subjects/details/57601.html
57602, Professional Editing Practice,https://handbook.uts.edu.au/subjects/details/57602.html
57603, Publishing Workshop,https://handbook.uts.edu.au/subjects/details/57603.html
57604, Communication Theory and Practice,https://handbook.uts.edu.au/subjects/details/57604.html
57605, Foundations in Strategic Communication,https://handbook.uts.edu.au/subjects/details/57605.html
57606, Strategic Communication Planning and Management,https://handbook.uts.edu.au/subjects/details/57606.html
57607," Ethics, Responsibility and Sustainability",https://handbook.uts.edu.au/subjects/details/57607.html
57608, Finding Insights for Understanding Audiences,https://handbook.uts.edu.au/subjects/details/57608.html
57609, Creative Appeals in Advertising,https://handbook.uts.edu.au/subjects/details/57609.html
57610," Risk, Issue and Crisis Communication",https://handbook.uts.edu.au/subjects/details/57610.html
57611, Stakeholder Engagement,https://handbook.uts.edu.au/subjects/details/57611.html
57612, Contemporary Advertising Practice,https://handbook.uts.edu.au/subjects/details/57612.html
57613, Corporate and Marketing Communication,https://handbook.uts.edu.au/subjects/details/57613.html
57614," Creativity, Innovation and Strategy",https://handbook.uts.edu.au/subjects/details/57614.html
57615, Digital Engagement in Strategic Communication,https://handbook.uts.edu.au/subjects/details/57615.html
57616, Industry Project,https://handbook.uts.edu.au/subjects/details/57616.html
57617, Media Law and Accountability,https://handbook.uts.edu.au/subjects/details/57617.html
57618, Organisational Storytelling and Engagement,https://handbook.uts.edu.au/subjects/details/57618.html
57619, Design Thinking for Communication Professionals,https://handbook.uts.edu.au/subjects/details/57619.html
57680, Creative Nonfiction Workshop,https://handbook.uts.edu.au/subjects/details/57680.html
57681, Narrative and Creative Practices,https://handbook.uts.edu.au/subjects/details/57681.html
57682, Professional Editing Practice,https://handbook.uts.edu.au/subjects/details/57682.html
57683, Publishing Workshop,https://handbook.uts.edu.au/subjects/details/57683.html
57684, Studio: Unscripted,https://handbook.uts.edu.au/subjects/details/57684.html
57685, Studio: Scripted,https://handbook.uts.edu.au/subjects/details/57685.html
57686, Studio: Screen Experiences,https://handbook.uts.edu.au/subjects/details/57686.html
57687, Studio:Screen Arts Project,https://handbook.uts.edu.au/subjects/details/57687.html
57688, Avid: Editing with Media Composer,https://handbook.uts.edu.au/subjects/details/57688.html
57689, Internship,https://handbook.uts.edu.au/subjects/details/57689.html
57690, ADG: Directing for the Screen,https://handbook.uts.edu.au/subjects/details/57690.html
57691, ARRI: Filming with ALEXA Camera Systems,https://handbook.uts.edu.au/subjects/details/57691.html
57692, Creative Producing,https://handbook.uts.edu.au/subjects/details/57692.html
57693, Screen Curation,https://handbook.uts.edu.au/subjects/details/57693.html
57694, Emergent Media Practices,https://handbook.uts.edu.au/subjects/details/57694.html
57804, Communication Theory and Practice,https://handbook.uts.edu.au/subjects/details/57804.html
57807," Ethics, Responsibility and Sustainability",https://handbook.uts.edu.au/subjects/details/57807.html
57808, Finding Insights for Understanding Audiences,https://handbook.uts.edu.au/subjects/details/57808.html
57810," Risk, Issue and Crisis Communication",https://handbook.uts.edu.au/subjects/details/57810.html
57811, Stakeholder Engagement,https://handbook.uts.edu.au/subjects/details/57811.html
57812, Contemporary Advertising Practice,https://handbook.uts.edu.au/subjects/details/57812.html
57813, Corporate and Marketing Communication,https://handbook.uts.edu.au/subjects/details/57813.html
57814," Creativity, Innovation and Strategy",https://handbook.uts.edu.au/subjects/details/57814.html
57815, Digital Engagement in Strategic Communication,https://handbook.uts.edu.au/subjects/details/57815.html
57816, Industry Project,https://handbook.uts.edu.au/subjects/details/57816.html
57818, Organisational Storytelling and Engagement,https://handbook.uts.edu.au/subjects/details/57818.html
57888, Avid: Editing with Media Composer,https://handbook.uts.edu.au/subjects/details/57888.html
57890, ADG: Directing for the Screen,https://handbook.uts.edu.au/subjects/details/57890.html
57894, Emergent Media Practices,https://handbook.uts.edu.au/subjects/details/57894.html
58130, Thesis (Creative Writing),https://handbook.uts.edu.au/subjects/details/58130.html
58131, Thesis (Digital and Social Media),https://handbook.uts.edu.au/subjects/details/58131.html
58132, Thesis (Journalism),https://handbook.uts.edu.au/subjects/details/58132.html
58133, Thesis (Media Arts and Production),https://handbook.uts.edu.au/subjects/details/58133.html
58134, Thesis (Music and Sound Design),https://handbook.uts.edu.au/subjects/details/58134.html
58135," Thesis (Society, Politics and Environment)",https://handbook.uts.edu.au/subjects/details/58135.html
58136, Thesis (Strategic Communication),https://handbook.uts.edu.au/subjects/details/58136.html
58137, Theory and Narrative,https://handbook.uts.edu.au/subjects/details/58137.html
58700, Research Dissertation 3 (Communication),https://handbook.uts.edu.au/subjects/details/58700.html
58701, Research Dissertation 4 (Communication),https://handbook.uts.edu.au/subjects/details/58701.html
58723, Research Dissertation 1 (Communication),https://handbook.uts.edu.au/subjects/details/58723.html
58724, Research Dissertation 2 (Communication),https://handbook.uts.edu.au/subjects/details/58724.html
59330, Advertising Practice,https://handbook.uts.edu.au/subjects/details/59330.html
59333, Advertising Strategies,https://handbook.uts.edu.au/subjects/details/59333.html
59355, Developing Academic Writing and Speaking Skills,https://handbook.uts.edu.au/subjects/details/59355.html
59356, Developing Academic Writing and Speaking Skills,https://handbook.uts.edu.au/subjects/details/59356.html
59709, Australian Conversations,https://handbook.uts.edu.au/subjects/details/59709.html
59711, Natural Australia,https://handbook.uts.edu.au/subjects/details/59711.html
59712, Australian Language Studies,https://handbook.uts.edu.au/subjects/details/59712.html
59713, Australian Media,https://handbook.uts.edu.au/subjects/details/59713.html
59714, Australians at Work,https://handbook.uts.edu.au/subjects/details/59714.html
59718, Developing English: Studies of the Australian Natural Environment,https://handbook.uts.edu.au/subjects/details/59718.html
59719, Developing English: Studies of Australian Workplaces,https://handbook.uts.edu.au/subjects/details/59719.html
59720, Academic English: Communication Fundamentals,https://handbook.uts.edu.au/subjects/details/59720.html
59721, Academic English: Communication Fundamentals,https://handbook.uts.edu.au/subjects/details/59721.html
59722, Neighbourhoods and Stories,https://handbook.uts.edu.au/subjects/details/59722.html
60005, Wildlife Field Techniques: Animal Handling and Survey Methods,https://handbook.uts.edu.au/subjects/details/60005.html
60006, Scientific Perspectives for Global Issues,https://handbook.uts.edu.au/subjects/details/60006.html
60007, Specialist Learning Subject,https://handbook.uts.edu.au/subjects/details/60007.html
60101, Chemistry and Materials Science,https://handbook.uts.edu.au/subjects/details/60101.html
60102, Ethics in Animal Research,https://handbook.uts.edu.au/subjects/details/60102.html
60106, Research Proposal Writing,https://handbook.uts.edu.au/subjects/details/60106.html
60108, Laboratory Management,https://handbook.uts.edu.au/subjects/details/60108.html
60109, Professional Science Document Writing,https://handbook.uts.edu.au/subjects/details/60109.html
60111, Biotechnology Research Internship Project A,https://handbook.uts.edu.au/subjects/details/60111.html
60112, Biotechnology Research Internship Project B,https://handbook.uts.edu.au/subjects/details/60112.html
60113, Biotechnology Research Internship Project C,https://handbook.uts.edu.au/subjects/details/60113.html
60114, Biotechnology Research Internship Project D,https://handbook.uts.edu.au/subjects/details/60114.html
60115, Biotechnology Research Internship Project E,https://handbook.uts.edu.au/subjects/details/60115.html
60116, Risk Assessment and Management for Science,https://handbook.uts.edu.au/subjects/details/60116.html
60117, Understanding Data and Statistical Design,https://handbook.uts.edu.au/subjects/details/60117.html
60119, Science Business Models and Intellectual Property,https://handbook.uts.edu.au/subjects/details/60119.html
60120, Medical Biotechnology Thesis 1,https://handbook.uts.edu.au/subjects/details/60120.html
60121, Medical Biotechnology Thesis 2,https://handbook.uts.edu.au/subjects/details/60121.html
60122, Forensic Science Thesis 1,https://handbook.uts.edu.au/subjects/details/60122.html
60123, Forensic Science Thesis 2,https://handbook.uts.edu.au/subjects/details/60123.html
60126, Biotechnology Research Internship Project A,https://handbook.uts.edu.au/subjects/details/60126.html
60127, Biotechnology Research Internship Project B,https://handbook.uts.edu.au/subjects/details/60127.html
60128, Biotechnology Research Internship Project C,https://handbook.uts.edu.au/subjects/details/60128.html
60702, Science Research Experience A (6cp),https://handbook.uts.edu.au/subjects/details/60702.html
60703, Science Research Experience A (12cp),https://handbook.uts.edu.au/subjects/details/60703.html
60704, Science Research Experience B (6cp),https://handbook.uts.edu.au/subjects/details/60704.html
60705, Science Research Experience B (12cp),https://handbook.uts.edu.au/subjects/details/60705.html
60706, Science Professional Experience A (6cp),https://handbook.uts.edu.au/subjects/details/60706.html
60707, Science Research Experience (18cp),https://handbook.uts.edu.au/subjects/details/60707.html
60708, Science Professional Experience B (6cp),https://handbook.uts.edu.au/subjects/details/60708.html
60709, Science Research Experience (24cp),https://handbook.uts.edu.au/subjects/details/60709.html
60710, CODEx Internship,https://handbook.uts.edu.au/subjects/details/60710.html
60711, Science Global Mobility,https://handbook.uts.edu.au/subjects/details/60711.html
60713, Science Professional Experience A (12cp),https://handbook.uts.edu.au/subjects/details/60713.html
60714, Science Professional Experience B (12cp),https://handbook.uts.edu.au/subjects/details/60714.html
60715, Science Professional Experience (24cp),https://handbook.uts.edu.au/subjects/details/60715.html
60716, Science Professional Experience (18cp),https://handbook.uts.edu.au/subjects/details/60716.html
60904," Innovation, Entrepreneurship and Commercialisation",https://handbook.uts.edu.au/subjects/details/60904.html
60909, Professional Science Project,https://handbook.uts.edu.au/subjects/details/60909.html
60910, Directed Study A,https://handbook.uts.edu.au/subjects/details/60910.html
60911, Directed Study B,https://handbook.uts.edu.au/subjects/details/60911.html
60912, Science Thesis 1,https://handbook.uts.edu.au/subjects/details/60912.html
60913, Science Thesis 2,https://handbook.uts.edu.au/subjects/details/60913.html
60986, PhD Thesis: Science,https://handbook.uts.edu.au/subjects/details/60986.html
65001, Medicinal Chemistry,https://handbook.uts.edu.au/subjects/details/65001.html
65006, Advanced Chemical Criminalistics,https://handbook.uts.edu.au/subjects/details/65006.html
65007, Biometrics and Identification Sciences,https://handbook.uts.edu.au/subjects/details/65007.html
65008, Crime Scene Investigation and Management,https://handbook.uts.edu.au/subjects/details/65008.html
65009, Forensic Inference and Interpretation,https://handbook.uts.edu.au/subjects/details/65009.html
65010, Forensic Toxicology and Drug Analysis,https://handbook.uts.edu.au/subjects/details/65010.html
65015, Forensic Science Research Internship Project A,https://handbook.uts.edu.au/subjects/details/65015.html
65016, Forensic Science Research Internship Project B,https://handbook.uts.edu.au/subjects/details/65016.html
65017, Forensic Science Research Internship Project C,https://handbook.uts.edu.au/subjects/details/65017.html
65018, Forensic Science Research Internship Project D,https://handbook.uts.edu.au/subjects/details/65018.html
65019, Foundations of Forensic Science,https://handbook.uts.edu.au/subjects/details/65019.html
65020, Forensic Science Research Internship Project E,https://handbook.uts.edu.au/subjects/details/65020.html
65027, Honours (Forensic Science) 1,https://handbook.uts.edu.au/subjects/details/65027.html
65028, Honours (Forensic Science) 2,https://handbook.uts.edu.au/subjects/details/65028.html
65032, Forensic Science Research Project A,https://handbook.uts.edu.au/subjects/details/65032.html
65033, Forensic Science Research Project,https://handbook.uts.edu.au/subjects/details/65033.html
65035, Forensic Science Capstone Project,https://handbook.uts.edu.au/subjects/details/65035.html
65072, Forensic Science Research Project B,https://handbook.uts.edu.au/subjects/details/65072.html
65111, Chemistry 1,https://handbook.uts.edu.au/subjects/details/65111.html
65202, Organic Chemistry 1,https://handbook.uts.edu.au/subjects/details/65202.html
65212, Chemistry 2,https://handbook.uts.edu.au/subjects/details/65212.html
65242, Principles of Forensic Science,https://handbook.uts.edu.au/subjects/details/65242.html
65306, Analytical Chemistry 1,https://handbook.uts.edu.au/subjects/details/65306.html
65307, Physical Chemistry 1,https://handbook.uts.edu.au/subjects/details/65307.html
65312, Forensic Imaging,https://handbook.uts.edu.au/subjects/details/65312.html
65313, Forensic Intelligence,https://handbook.uts.edu.au/subjects/details/65313.html
65314, Complex Cases,https://handbook.uts.edu.au/subjects/details/65314.html
65315, Forensic Research Project,https://handbook.uts.edu.au/subjects/details/65315.html
65316, Criminalistics,https://handbook.uts.edu.au/subjects/details/65316.html
65318, Forensic Genotyping Technologies,https://handbook.uts.edu.au/subjects/details/65318.html
65319, Biological Criminalistics,https://handbook.uts.edu.au/subjects/details/65319.html
65321, Homicide and Human Remains Investigation,https://handbook.uts.edu.au/subjects/details/65321.html
65322, Major Scene Investigation,https://handbook.uts.edu.au/subjects/details/65322.html
65323, Advanced Imaging and Specialist Recovery,https://handbook.uts.edu.au/subjects/details/65323.html
65325, Digital Trace and Identity,https://handbook.uts.edu.au/subjects/details/65325.html
65326, Digital and Cyber Crime,https://handbook.uts.edu.au/subjects/details/65326.html
65327, Web Monitoring and Investigations,https://handbook.uts.edu.au/subjects/details/65327.html
65342, Crime Scene Investigation,https://handbook.uts.edu.au/subjects/details/65342.html
65409, Analytical Chemistry 2,https://handbook.uts.edu.au/subjects/details/65409.html
65411, Inorganic Chemistry 1,https://handbook.uts.edu.au/subjects/details/65411.html
65508, Organic Chemistry 2,https://handbook.uts.edu.au/subjects/details/65508.html
65509, Inorganic Chemistry 2,https://handbook.uts.edu.au/subjects/details/65509.html
65544, Chemical Criminalistics,https://handbook.uts.edu.au/subjects/details/65544.html
65545, Forensic Toxicology,https://handbook.uts.edu.au/subjects/details/65545.html
65621, Environmental Chemistry,https://handbook.uts.edu.au/subjects/details/65621.html
65861, Honours (Chemistry) 1,https://handbook.uts.edu.au/subjects/details/65861.html
65862, Honours (Chemistry) 2,https://handbook.uts.edu.au/subjects/details/65862.html
66063, Analytical Separation Science,https://handbook.uts.edu.au/subjects/details/66063.html
66064, Analytical Spectroscopy,https://handbook.uts.edu.au/subjects/details/66064.html
66065, Analytical Technologies Research Project,https://handbook.uts.edu.au/subjects/details/66065.html
66066, Chemical Pathology,https://handbook.uts.edu.au/subjects/details/66066.html
66067, Environments and Analytical Chemistry,https://handbook.uts.edu.au/subjects/details/66067.html
68027, Data Literacy: Telling Data Stories,https://handbook.uts.edu.au/subjects/details/68027.html
68028, Data Literacy: Data Informed Decision Making,https://handbook.uts.edu.au/subjects/details/68028.html
68029, Data Literacy: Using Data to Understand People and Customers,https://handbook.uts.edu.au/subjects/details/68029.html
68030, Data Literacy: Data and Disagreements,https://handbook.uts.edu.au/subjects/details/68030.html
68037, Physical Modelling,https://handbook.uts.edu.au/subjects/details/68037.html
68038, Advanced Mathematics and Physics,https://handbook.uts.edu.au/subjects/details/68038.html
68075, Advanced Materials,https://handbook.uts.edu.au/subjects/details/68075.html
68101, Physics 1,https://handbook.uts.edu.au/subjects/details/68101.html
68104, Mathematics for Secondary Education - Discrete Mathematics,https://handbook.uts.edu.au/subjects/details/68104.html
68105, Algebra,https://handbook.uts.edu.au/subjects/details/68105.html
68106, Calculus 1,https://handbook.uts.edu.au/subjects/details/68106.html
68107, Calculus 2,https://handbook.uts.edu.au/subjects/details/68107.html
68108, Calculus 3,https://handbook.uts.edu.au/subjects/details/68108.html
68109, Advanced Communication Skills in Science,https://handbook.uts.edu.au/subjects/details/68109.html
68201, Physics 2,https://handbook.uts.edu.au/subjects/details/68201.html
68206, Optics,https://handbook.uts.edu.au/subjects/details/68206.html
68316, Electronics for Quantum Technologies,https://handbook.uts.edu.au/subjects/details/68316.html
68320, Nanofabrication and Nanocharacterization Techniques,https://handbook.uts.edu.au/subjects/details/68320.html
68412, Physics of Energy,https://handbook.uts.edu.au/subjects/details/68412.html
68413, Quantum Physics,https://handbook.uts.edu.au/subjects/details/68413.html
68414, Advanced Mechanics,https://handbook.uts.edu.au/subjects/details/68414.html
68416, Computational Physics,https://handbook.uts.edu.au/subjects/details/68416.html
68492, Principles of Pharmaceutical Science,https://handbook.uts.edu.au/subjects/details/68492.html
68493, Advanced Pharmaceutical Science,https://handbook.uts.edu.au/subjects/details/68493.html
68494, Cosmetics and Nutraceuticals,https://handbook.uts.edu.au/subjects/details/68494.html
68513, Nanoscale and Quantum Photonics,https://handbook.uts.edu.au/subjects/details/68513.html
68606, Solid-state Science and Quantum Devices,https://handbook.uts.edu.au/subjects/details/68606.html
68723, Research Dissertation 1 (Science),https://handbook.uts.edu.au/subjects/details/68723.html
68724, Research Dissertation 2 (Science),https://handbook.uts.edu.au/subjects/details/68724.html
68725, Research Dissertation 3 (Science),https://handbook.uts.edu.au/subjects/details/68725.html
68726, Research Dissertation 4 (Science),https://handbook.uts.edu.au/subjects/details/68726.html
68746, Advanced Quantum Science,https://handbook.uts.edu.au/subjects/details/68746.html
68998, Honours (Physics) 1,https://handbook.uts.edu.au/subjects/details/68998.html
68999, Honours (Physics) 2,https://handbook.uts.edu.au/subjects/details/68999.html
69337, Special Reading Subject,https://handbook.uts.edu.au/subjects/details/69337.html
69360, Precision Medicine,https://handbook.uts.edu.au/subjects/details/69360.html
69361, Public Engagement with Health Data,https://handbook.uts.edu.au/subjects/details/69361.html
69362, Innovations in Medical Technology,https://handbook.uts.edu.au/subjects/details/69362.html
69363, Shaping Policies for the Future,https://handbook.uts.edu.au/subjects/details/69363.html
69364, Communicating Science and Vision,https://handbook.uts.edu.au/subjects/details/69364.html
69365, High Performance Science Leadership,https://handbook.uts.edu.au/subjects/details/69365.html
69366, Leadership in Action,https://handbook.uts.edu.au/subjects/details/69366.html
69367, Science and Big Data,https://handbook.uts.edu.au/subjects/details/69367.html
69368, Clean Energy Technology,https://handbook.uts.edu.au/subjects/details/69368.html
69369, Sustainability Practices in Industry,https://handbook.uts.edu.au/subjects/details/69369.html
69370, Innovations in Energy,https://handbook.uts.edu.au/subjects/details/69370.html
69371, Science of Climate Change for Leaders,https://handbook.uts.edu.au/subjects/details/69371.html
69372, Sustainable Energy: Sources and Systems,https://handbook.uts.edu.au/subjects/details/69372.html
69501, Infection and Immune Diagnostics,https://handbook.uts.edu.au/subjects/details/69501.html
69502, Medical Devices and Diagnostics,https://handbook.uts.edu.au/subjects/details/69502.html
69503, Medical Laboratory Science Project Capstone,https://handbook.uts.edu.au/subjects/details/69503.html
69508, Clinical Trials: Evidence and Design,https://handbook.uts.edu.au/subjects/details/69508.html
69509, Genomics and Precision Medicine,https://handbook.uts.edu.au/subjects/details/69509.html
69510, Diagnostic Cytogenetics,https://handbook.uts.edu.au/subjects/details/69510.html
69511, Ethics in Human Research,https://handbook.uts.edu.au/subjects/details/69511.html
69512, Diagnostic Pathology,https://handbook.uts.edu.au/subjects/details/69512.html
69513, Medical Microbiology,https://handbook.uts.edu.au/subjects/details/69513.html
69514, Biomolecular Science,https://handbook.uts.edu.au/subjects/details/69514.html
69515, Professional Laboratory Portfolio,https://handbook.uts.edu.au/subjects/details/69515.html
70102, Foundations of Law,https://handbook.uts.edu.au/subjects/details/70102.html
70103, Ethics Law and Justice,https://handbook.uts.edu.au/subjects/details/70103.html
70104, Civil Practice,https://handbook.uts.edu.au/subjects/details/70104.html
70106, Principles of Public International Law,https://handbook.uts.edu.au/subjects/details/70106.html
70107, Principles of Company Law,https://handbook.uts.edu.au/subjects/details/70107.html
70108, Public International Law,https://handbook.uts.edu.au/subjects/details/70108.html
70109, Evidence,https://handbook.uts.edu.au/subjects/details/70109.html
70110, Introduction to Law,https://handbook.uts.edu.au/subjects/details/70110.html
70114, Criminal Law and Procedure,https://handbook.uts.edu.au/subjects/details/70114.html
70211, Contracts,https://handbook.uts.edu.au/subjects/details/70211.html
70311, Torts,https://handbook.uts.edu.au/subjects/details/70311.html
70317, Real Property,https://handbook.uts.edu.au/subjects/details/70317.html
70327, Introduction to Property and Commercial Law,https://handbook.uts.edu.au/subjects/details/70327.html
70417, Corporate Law,https://handbook.uts.edu.au/subjects/details/70417.html
70517, Equity and Trusts,https://handbook.uts.edu.au/subjects/details/70517.html
70616, Australian Constitutional Law,https://handbook.uts.edu.au/subjects/details/70616.html
70617, Administrative Law,https://handbook.uts.edu.au/subjects/details/70617.html
71116, Remedies,https://handbook.uts.edu.au/subjects/details/71116.html
75411, Practical Experience - 65 days,https://handbook.uts.edu.au/subjects/details/75411.html
75422, Property and Commercial Practice,https://handbook.uts.edu.au/subjects/details/75422.html
75423, Litigation Practice,https://handbook.uts.edu.au/subjects/details/75423.html
75424, Skills and Wills Practice,https://handbook.uts.edu.au/subjects/details/75424.html
75425, Lawyers in Practice,https://handbook.uts.edu.au/subjects/details/75425.html
